Frame #,Elbow Pink X,Elbow Pink Y,Hand Pink X,Hand Pink Y,Head Pink X,Head Pink Y,Shoulder Green X,Shoulder Green Y
3682,729.3363647,1006.136353,990.3448486,933.0287476,272.5,998.5,491.5,1019.5
3683,729.3363647,1006.136353,990.3448486,933.0287476,272.5,998.5,491.5,1019.5
3684,729.3363647,1006.136353,990.3448486,933.0287476,272.5,998.5,491.5,1019.5
3685,729.2809448,1005.915588,990.5501099,933.1293335,272.5,998.5,491.5,1019.5
3686,730.5596313,1005.841003,990.5230103,932.8754883,272.5,998.5,491.5,1019.5
3687,730.5596313,1005.841003,990.5230103,932.8754883,272.399689,998.399658,491.5,1019.5
3688,730.5596313,1005.841003,990.8178101,932.8178101,272.399689,998.399658,491.5,1019.5
3689,730.1884766,1005.673706,990.5,932.5,272.399689,998.399658,491.5,1019.5
3690,730.1884766,1005.673706,990.425293,932.1762695,272.399689,998.399658,491.5,1019.5
3691,730.1884766,1005.673706,990.425293,932.1762695,272.399689,998.399658,491.5,1019.5
3692,730.1884766,1005.673706,990.425293,932.1762695,272.399689,998.399658,491.5,1019.5
3693,730.1884766,1005.673706,991.1390381,932.3394775,272.399689,998.399658,491.5,1019.5
3694,730.3857422,1005.644836,991.3763428,932.3311768,272.399689,998.399658,491.5,1019.5
3695,730.3857422,1005.644836,991.5,932.1464233,272.399689,998.399658,491.5,1019.5
3696,730.2504272,1005.16748,991.7230225,931.2279663,272.399689,998.399658,491.5,1019.5
3697,730.2504272,1005.16748,991.7230225,931.2279663,272.399689,998.399658,491.5,1019.5
3698,730.2504272,1005.16748,991.7230225,931.2279663,272.399689,998.399658,491.5,1019.5
3699,730.2504272,1005.16748,991.7230225,931.2279663,272.399689,998.399658,491.5,1019.5
3700,730.2504272,1005.16748,991.7230225,931.2279663,272.399689,998.399658,491.5,1019.5
3701,730.2504272,1005.16748,991.6236572,930.6688232,272.399689,998.399658,491.5,1019.5
3702,730.2504272,1005.16748,991.6236572,930.6688232,272.399689,998.399658,491.5,1019.5
3703,730.2504272,1005.16748,991.6236572,930.6688232,272.399689,998.399658,491.5,1019.5
3704,730.2504272,1005.16748,991.6236572,930.6688232,272.399689,998.399658,491.5,1019.5
3705,730.2504272,1005.16748,991.6236572,930.6688232,272.399689,998.399658,491.5,1019.5
3706,730.2504272,1005.16748,991.6236572,930.6688232,272.399689,998.399658,491.5,1019.5
3707,730.3570557,1005.262268,991.6236572,930.6688232,272.399689,998.399658,491.5,1019.5
3708,730.5,1004.772583,991.5,930.8535767,272.399689,998.399658,491.5,1019.5
3709,730.5,1004.772583,991.5,930.8535767,272.399689,998.399658,491.5,1019.5
3710,730.5,1004.772583,991.6398926,931.1654663,272.399689,998.399658,491.5,1019.5
3711,730.5,1004.772583,991.7590332,931.5,272.399689,998.399658,491.5,1019.5
3712,730.5,1004.772583,991.7590332,931.5,272.399689,998.399658,491.5,1019.5
3713,730.3570557,1005.262268,991.6398926,931.8345337,272.5,998.5,491.5,1019.5
3714,730.3570557,1005.262268,991.6398926,931.8345337,272.5,998.5,491.5,1019.5
3715,730.5,1005.5,991.6398926,931.8345337,272.5,998.5,491.5,1019.5
3716,730.5,1005.5,991.6398926,931.8345337,272.5,998.5,491.5,1019.5
3717,730.5,1005.5,991.6398926,931.8345337,272.5,998.5,491.5,1019.5
3718,730.6142578,1005.355164,991.5,932.1464233,272.5,998.5,491.5,1019.5
3719,730.6142578,1005.355164,991.6236572,932.3311768,272.5,998.5,491.5,1019.5
3720,730.5,1005.5,991.7590332,932.5,272.5,998.5,491.5,1019.5
3721,730.5,1005.5,991.7590332,932.5,272.5,998.5,491.5,1019.5
3722,730.5,1005.5,991.7590332,932.5,272.5,998.5,491.5,1019.5
3723,730.3857422,1005.644836,991.7590332,932.5,272.5,998.5,491.5,1019.5
3724,730.3857422,1005.644836,991.6236572,932.6688232,272.5,998.5,491.5,1019.5
3725,730.3857422,1005.644836,991.5,933,272.5,998.5,491.5,1019.5
3726,730.3857422,1005.644836,991.5,933,272.5,998.5,491.5,1019.5
3727,730.3857422,1005.644836,991.5,933,272.600311,998.399658,491.5,1019.5
3728,730.3857422,1005.644836,991.5,933,272.708527,998.364319,491.5,1019.5
3729,730.3857422,1005.644836,991.5,933,272.708527,998.364319,491.5,1019.5
3730,730.3857422,1005.644836,991.5,933,272.708527,998.364319,491.5,1019.5
3731,730.3857422,1005.644836,991.5,933,272.708527,998.364319,491.5,1019.5
3732,730.3857422,1005.644836,991.7590332,932.5,272.708527,998.364319,491.5,1019.5
3733,730.5,1005.5,991.7590332,932.5,272.708527,998.364319,491.5,1019.5
3734,730.5,1005.5,991.7590332,932.5,272.783569,998.432861,491.5,1019.5
3735,730.5,1005.5,991.7590332,932.5,272.889923,998.434082,491.5,1019.5
3736,730.5,1005.5,991.7590332,932.5,273,998.339417,491.5,1019.5
3737,730.5,1005.5,991.7590332,932.5,273,998.339417,491.5,1019.5
3738,730.5,1005.5,991.7590332,932.5,273,998.339417,491.5,1019.5
3739,730.5,1005.5,991.7590332,932.5,273,998.339417,491.5,1019.5
3740,730.5,1005.5,991.7590332,932.5,273,998.339417,491.5,1019.5
3741,730.5,1005.5,991.7590332,932.5,273,998.339417,491.5,1019.5
3742,730.3857422,1005.644836,991.9196777,932.7858887,273,998.339417,491.5,1019.5
3743,730.3857422,1005.644836,991.9196777,932.7858887,273,998.339417,491.5,1019.5
3744,730.3857422,1005.644836,991.9196777,932.7858887,273,998.339417,491.5,1019.5
3745,730.3857422,1005.644836,991.9196777,932.7858887,273,998.339417,491.5,1019.5
3746,730.5,1005.5,991.9196777,932.7858887,273,998.339417,491.5,1019.5
3747,730.5,1005.5,991.7590332,932.5,273,998.339417,491.5,1019.5
3748,730.5,1005.5,991.6359253,932.6856079,273,998.339417,491.5,1019.5
3749,730.5,1005.5,991.9000244,932.6400146,272.889923,998.434082,491.5,1019.5
3750,730.5,1005.5,991.9000244,932.6400146,272.674713,998.470215,491.5,1019.5
3751,730.5,1005.5,991.9000244,932.6400146,272.674713,998.470215,491.5,1019.5
3752,730.6429443,1005.737732,992.2080078,933.0401001,272.674713,998.470215,491.5,1019.5
3753,730.6429443,1005.737732,992.2080078,933.0401001,272.674713,998.470215,491.5,1019.5
3754,730.6429443,1005.737732,992.2080078,933.0401001,272.674713,998.470215,491.5,1019.5
3755,730.6429443,1005.737732,992.5541992,933.5521851,272.674713,998.470215,491.5,1019.5
3756,730.6429443,1005.737732,992.59021,933.8153076,272.674713,998.470215,491.5,1019.5
3757,730.6429443,1005.737732,992.8754883,934.1762695,272.674713,998.470215,491.5,1019.5
3758,730.6429443,1005.737732,993.3763428,934.3311768,272.674713,998.470215,491.5,1019.5
3759,730.6429443,1005.737732,993.3763428,934.3311768,272.674713,998.470215,491.5,1019.5
3760,730.6429443,1005.737732,993.3763428,934.3311768,272.674713,998.470215,491.5,1019.5
3761,730.6429443,1005.737732,993.3763428,934.3311768,272.674713,998.470215,491.5,1019.5
3762,730.6429443,1005.737732,993.3763428,934.3311768,272.674713,998.470215,491.5,1019.5
3763,730.6429443,1005.737732,993.3763428,934.3311768,272.674713,998.470215,491.5,1019.5
3764,730.7495728,1005.83252,993.5,934.5,272.674713,998.470215,491.5,1019.5
3765,730.7495728,1005.83252,993.5,934.5,272.674713,998.470215,491.5,1019.5
3766,730.7495728,1005.83252,993.5,934.5,272.674713,998.470215,491.5,1019.5
3767,730.7495728,1005.83252,993.5,934.5,272.783569,998.432861,491.5,1019.5
3768,730.7495728,1005.83252,993.5,934.5,272.783569,998.432861,491.5,1019.5
3769,730.7379761,1006.105408,993.5,934.5,272.783569,998.432861,491.5,1019.5
3770,730.7379761,1006.105408,993.5,934.5,272.783569,998.432861,491.5,1019.5
3771,730.7379761,1006.105408,993.5,934.5,272.783569,998.432861,491.5,1019.5
3772,730.7495728,1005.83252,993.5,934.5,272.783569,998.432861,491.5,1019.5
3773,730.7495728,1005.83252,993.3763428,934.3311768,272.783569,998.432861,491.5,1019.5
3774,730.7495728,1005.83252,993.3763428,934.3311768,272.783569,998.432861,491.5,1019.5
3775,730.7495728,1005.83252,993.3763428,934.3311768,272.783569,998.432861,491.5,1019.5
3776,730.7495728,1005.83252,993.3763428,934.3311768,272.783569,998.432861,491.5,1019.5
3777,730.8636475,1005.792419,993.5,934,272.708527,998.364319,491.5,1019.5
3778,730.9719849,1005.884766,993.5,934,272.708527,998.364319,491.5,1019.5
3779,730.9719849,1005.884766,993.5,934,272.708527,998.364319,491.5,1019.5
3780,731.1674805,1006.250427,993.5,934,272.783569,998.432861,491.5,1019.5
3781,731.1674805,1006.250427,993.5,934,272.783569,998.432861,491.5,1019.5
3782,731.1674805,1006.250427,993.5,934,272.783569,998.432861,491.5,1019.5
3783,731.1674805,1006.250427,993.5,934,272.783569,998.432861,491.5,1019.5
3784,731.1674805,1006.250427,993.5,934,272.783569,998.432861,491.5,1019.5
3785,731.1674805,1006.250427,993.5,934,272.783569,998.432861,491.5,1019.5
3786,731.1674805,1006.250427,993.5,934,272.783569,998.432861,491.5,1019.5
3787,731.1674805,1006.250427,993.5,934,272.814301,998.366821,491.5,1019.5
3788,731.1674805,1006.250427,993.5,934,272.924103,998.275269,491.5,1019.5
3789,731.21698,1006.503296,993.291687,935.5,272.924103,998.275269,491.5,1019.5
3790,730.7584229,1007.117737,993.291687,935.5,272.972961,998.295776,491.5,1019.5
3791,730.6264038,1006.856689,993.3917236,935.6873779,272.972961,998.295776,491.5,1019.5
3792,730.5,1006.5,993.2409668,936.5,272.972961,998.295776,491.5,1019.5
3793,730.5,1006.5,993.2409668,936.5,273,998.339417,491.5,1019.5
3794,730.5,1006.5,993.2409668,936.5,273,998.339417,491.5,1019.5
3795,730.5,1006.5,993.2409668,936.5,273,998.339417,491.5,1019.5
3796,730.5,1006.5,993.2409668,936.5,273,998.339417,491.5,1019.5
3797,730.5,1006.5,993.2409668,936.5,273.130676,998.450806,491.5,1019.5
3798,730.5,1006.5,993.2409668,936.5,273.027039,998.545044,491.5,1019.5
3799,730.5,1006.5,993.3763428,936.3311768,273.027039,998.545044,491.5,1019.5
3800,730.5,1006.5,993.3763428,936.3311768,273.027039,998.545044,491.5,1019.5
3801,730.5,1006.5,993.3917236,935.6873779,273.027039,998.545044,491.5,1019.5
3802,730.5,1006.5,993.3917236,935.6873779,273.027039,998.545044,491.5,1019.5
3803,730.5,1006.5,993.5,935.5,273.027039,998.545044,491.5,1019.5
3804,730.5,1006.5,993.5,935.5,273.027039,998.545044,491.5,1019.5
3805,730.4743042,1006.252075,993.5,935.5,273.027039,998.545044,491.5,1019.5
3806,730.3657837,1006.367493,993.5,934.8535767,273.027039,998.545044,491.5,1019.5
3807,730.3657837,1006.367493,993.5,934.8535767,273.027039,998.545044,491.5,1019.5
3808,730.3657837,1006.367493,993.5,934.8535767,273.027039,998.545044,491.5,1019.5
3809,730.5183716,1005.882263,993.5,934.8535767,272.977264,998.531799,491.5,1019.5
3810,730.5183716,1005.882263,993.2944336,935.1021729,272.770447,998.57074,491.5,1019.5
3811,730.5183716,1005.882263,993.2944336,935.1021729,272.770447,998.57074,491.5,1019.5
3812,730.2653198,1006.252075,993.2944336,935.1021729,272.770447,998.57074,491.5,1019.5
3813,730.5183716,1005.882263,993.2944336,935.1021729,272.770447,998.57074,491.5,1019.5
3814,730.3857422,1005.644836,993.2944336,935.1021729,272.770447,998.57074,491.5,1019.5
3815,730.3857422,1005.644836,993.1390381,934.6605225,272.770447,998.57074,491.5,1019.5
3816,730.3857422,1005.644836,993,934.5,272.770447,998.57074,491.5,1019.5
3817,730.3857422,1005.644836,992.5,934.5,272.770447,998.57074,491.5,1019.5
3818,730.3857422,1005.644836,992.5,934.5,272.770447,998.57074,491.5,1019.5
3819,730.3857422,1005.644836,992.5,934.5,272.770447,998.57074,491.5,1019.5
3820,730.3857422,1005.644836,992.5,934.5,272.770447,998.57074,491.5,1019.5
3821,730.3857422,1005.644836,992.5,934.5,272.770447,998.57074,491.5,1019.5
3822,730.3857422,1005.644836,992.5,934.5,272.770447,998.57074,491.5,1019.5
3823,730.3857422,1005.644836,992.5,934.5,272.770447,998.57074,491.590149,1019.40985
3824,730.3857422,1005.644836,992.7678223,934.7080688,272.770447,998.57074,491.5,1019.5
3825,730.5994263,1005.579834,993.1390381,934.6605225,272.770447,998.57074,491.5,1019.5
3826,730.5183716,1005.882263,993.5,934.8535767,272.770447,998.57074,491.5,1019.5
3827,730.5183716,1005.882263,993.5,934.8535767,272.770447,998.57074,491.5,1019.5
3828,730.5183716,1005.882263,993.0698853,935.1209717,272.770447,998.57074,491.5,1019.5
3829,730.5183716,1005.882263,993.2391968,935.2875366,272.770447,998.57074,491.5,1019.5
3830,730.5183716,1005.882263,993.3389282,935.6610718,272.770447,998.57074,491.590149,1019.40985
3831,730.5404053,1006.126282,993.3640747,936.3143921,272.770447,998.57074,491.590149,1019.40985
3832,730.5404053,1006.126282,993.3640747,936.3143921,272.770447,998.57074,491.590149,1019.40985
3833,730.2745972,1006.662231,992.7345581,936.3193359,272.770447,998.57074,491.590149,1019.40985
3834,730.2663574,1006.885864,992.7345581,936.3193359,272.770447,998.57074,491.672363,1019.26782
3835,730.2663574,1006.885864,992.5,936.5,272.770447,998.57074,491.672363,1019.26782
3836,730.2663574,1006.885864,992.2654419,936.6806641,272.770447,998.57074,491.672363,1019.26782
3837,730.5,1007.218933,992.2654419,936.6806641,272.770447,998.57074,491.672363,1019.26782
3838,730.6142578,1007.355164,992.2654419,936.6806641,272.770447,998.57074,491.5,1019.5
3839,730.6142578,1007.355164,992.5,936.5,272.770447,998.57074,491.5,1019.5
3840,730.6142578,1007.355164,992.5,936.5,272.770447,998.57074,491.5,1019.5
3841,730.6142578,1007.355164,992.5,936.7766113,272.770447,998.57074,491.5,1019.5
3842,730.6142578,1007.355164,992.5,936.7766113,272.770447,998.57074,491.5,1019.5
3843,730.6142578,1007.355164,992.5,936.7766113,272.770447,998.57074,491.590149,1019.40985
3844,730.6142578,1007.355164,992.5,936.7766113,272.770447,998.57074,491.590149,1019.40985
3845,730.6142578,1007.355164,992.5,936.5,272.770447,998.57074,491.5,1019.5
3846,730.6142578,1007.355164,992.5,936.5,272.879242,998.64093,491.590149,1019.40985
3847,730.5,1007.5,992.5,936.5,272.879242,998.64093,491.590149,1019.40985
3848,730.5,1007.5,992.425293,936.1762695,272.879242,998.64093,491.590149,1019.40985
3849,730.5,1007.5,992.2836304,936.0441895,272.879242,998.64093,491.590149,1019.40985
3850,730.5,1007.5,992.2836304,936.0441895,272.879242,998.64093,491.590149,1019.40985
3851,730.3857422,1007.355164,992.2836304,936.0441895,272.879242,998.64093,491.590149,1019.40985
3852,730.2663574,1006.885864,992.2836304,936.0441895,272.879242,998.64093,491.590149,1019.40985
3853,730.2663574,1006.885864,992.1533203,935.5449829,272.879242,998.64093,491.590149,1019.40985
3854,730.2663574,1006.885864,992.2504272,935.1674805,272.879242,998.64093,491.590149,1019.40985
3855,730.2663574,1006.885864,992.2504272,935.1674805,272.879242,998.64093,491.672363,1019.26782
3856,730.2663574,1006.885864,992.5992432,935.0801392,272.879242,998.64093,491.643066,1019.12097
3857,730.2745972,1006.662231,992.5992432,935.0801392,272.879242,998.64093,491.643066,1019.12097
3858,730.2745972,1006.662231,992.574707,934.8237305,272.879242,998.64093,491.643066,1019.12097
3859,730.2745972,1006.662231,992.574707,934.8237305,272.879242,998.64093,491.643066,1019.12097
3860,730.2745972,1006.662231,992.574707,934.8237305,272.879242,998.64093,491.643066,1019.12097
3861,730.2745972,1006.662231,992.574707,934.8237305,272.822327,998.75946,491.643066,1019.12097
3862,730.2745972,1006.662231,992.574707,934.8237305,272.822327,998.75946,491.643066,1019.12097
3863,730.2745972,1006.662231,992.4381714,935.3608398,272.822327,998.75946,491.643066,1019.12097
3864,730.2745972,1006.662231,992.5,935.5,272.822327,998.75946,491.643066,1019.12097
3865,730.2745972,1006.662231,992.5618286,935.6391602,272.822327,998.75946,491.643066,1019.12097
3866,730.2745972,1006.662231,992.6220703,935.7073364,272.645538,998.616882,491.643066,1019.12097
3867,730.3820801,1007.022034,992.7495728,935.8325195,272.645538,998.616882,491.666656,1019.19421
3868,730.3820801,1007.022034,992.6082764,935.5927734,272.645538,998.616882,491.666656,1019.19421
3869,730.6142578,1007.355164,992.7495728,935.8325195,272.657928,998.822388,491.666656,1019.19421
3870,730.6142578,1007.355164,992.6082764,936.1082764,272.828796,998.968201,491.666656,1019.19421
3871,730.6142578,1007.355164,992.6082764,936.1082764,272.828796,998.968201,491.666656,1019.19421
3872,730.5,1007.5,992.8754883,936.5230103,272.828796,998.968201,491.666656,1019.19421
3873,730.5,1007.5,993.0055542,936.666687,272.828796,998.968201,491.666656,1019.19421
3874,730.5,1007.5,993.072937,937.026062,272.828796,998.968201,491.666656,1019.19421
3875,730.5,1007.5,993.1904907,937.2971802,272.828796,998.968201,491.666656,1019.19421
3876,730.5,1007.5,993.0443115,937.5,272.828796,998.968201,491.672363,1019.26782
3877,730.5,1007.5,993.7815552,938.0922852,273.120697,998.94397,491.672363,1019.26782
3878,730.6364746,1008.007568,994.0396729,938.0396729,273.120697,998.94397,491.672363,1019.26782
3879,730.6364746,1008.007568,994.0396729,938.0396729,273.120697,998.94397,491.672363,1019.26782
3880,730.6429443,1007.737732,994.0396729,938.0396729,273.120697,998.94397,491.672363,1019.26782
3881,730.6364746,1008.007568,994.1245117,938.1762695,273.120697,998.94397,491.672363,1019.26782
3882,730.6364746,1008.007568,994.1245117,938.1762695,273.120697,998.94397,491.590149,1019.40985
3883,730.6364746,1008.007568,994.1245117,938.1762695,273.120697,998.94397,491.590149,1019.40985
3884,730.6364746,1008.007568,993.9141235,938.3946533,273.120697,998.94397,491.590149,1019.40985
3885,730.6364746,1008.007568,994.1245117,938.1762695,272.878387,998.959473,491.5,1019.5
3886,730.6429443,1007.737732,994.2842407,937.9141235,272.828796,998.968201,491.672363,1019.26782
3887,730.6429443,1007.737732,993.494812,937.951416,272.828796,998.968201,491.590149,1019.40985
3888,730.6429443,1007.737732,992.8237305,938.425293,272.828796,998.968201,491.5,1019.5
3889,730.6429443,1007.737732,993.5,938.1464233,272.828796,998.968201,491.5,1019.5
3890,730.6429443,1007.737732,993.5,936.8535767,272.828796,998.968201,491.5,1019.5
3891,730.5,1007.5,993.5,936.8535767,272.828796,998.968201,491.590149,1019.40985
3892,730.5,1007.5,993.5,936.8535767,272.828796,998.968201,491.590149,1019.40985
3893,730.5,1007.5,993.3678589,936.6280518,272.828796,998.968201,491.672363,1019.26782
3894,730.5,1007.5,993.2399292,936.4671021,272.828796,998.968201,491.666656,1019.19421
3895,730.5,1007.5,993.2399292,936.199585,272.828796,998.968201,491.666656,1019.19421
3896,730.5,1007.5,992.8178101,936.1821899,272.828796,998.968201,491.643066,1019.12097
3897,730.5,1007.5,992.3143921,935.6359253,272.828796,998.968201,491.643066,1019.12097
3898,730.5,1007.5,992.3143921,935.6359253,272.828796,998.968201,491.666656,1019.19421
3899,730.5,1007.5,992.1464233,935.5,272.828796,998.968201,491.643066,1019.12097
3900,730.5,1007.5,992.1464233,935.5,272.902313,998.857361,491.643066,1019.12097
3901,730.2183838,1005.820374,991.6398926,935.1654663,272.820374,998.77832,491.643066,1019.12097
3902,730.161377,1005.894409,991.6398926,935.1654663,272.820374,998.77832,491.643066,1019.12097
3903,730.0646362,1005.765076,991.6398926,935.1654663,272.820374,998.77832,491.643066,1019.12097
3904,730.3046265,1005.467224,991.5,934.8535767,272.820374,998.77832,491.643066,1019.12097
3905,730.3046265,1005.467224,991.5,934.8535767,272.820374,998.77832,491.643066,1019.12097
3906,730.3301392,1005.296326,991.3640747,934.3143921,272.820374,998.77832,491.5,1019
3907,730.3067627,1005.095886,991.0723877,934.1293945,272.820374,998.77832,491.5,1019
3908,730.3067627,1005.095886,990.8178101,932.8178101,272.820374,998.77832,491.5,1019
3909,730.1433105,1004.626404,990.5,932.5,272.820374,998.77832,491.5,1019
3910,730.3685303,1004.63147,990.1821899,932.1821899,272.820374,998.77832,491.5,1019
3911,730.3685303,1004.63147,990.1293945,931.9276123,272.820374,998.77832,491.5,1019
3912,730.227417,1004.5,989.6398926,931.1654663,272.820374,998.77832,491.5,1019
3913,730.2653198,1004.252075,989.5,930.5,273.035339,998.58374,491.5,1019
3914,730.1351929,1003.977966,989.2399292,930.4671021,273.035339,998.58374,491.638184,1017.96582
3915,730.0933228,1003.682983,989.1390381,930.3394775,273.035339,998.58374,491.638184,1017.96582
3916,730.1524658,1002.799622,988.800415,929.7600708,272.820374,998.77832,491.638184,1017.96582
3917,729.9870605,1003.234619,988.9603271,929.4702148,273.18985,998.612854,491.638184,1017.96582
3918,729.9870605,1003.234619,988.8477173,929.3580322,273.245941,998.616272,491.638184,1017.96582
3919,729.9870605,1003.234619,988.8477173,929.3580322,273.245941,998.616272,491.638184,1017.96582
3920,729.9870605,1003.234619,988.8477173,929.3580322,273.245941,998.616272,491.638184,1017.96582
3921,729.9870605,1003.234619,988.8477173,929.3580322,273.245941,998.616272,491.638184,1017.96582
3922,729.9870605,1003.234619,988.8477173,929.3580322,273.245941,998.616272,491.638184,1017.96582
3923,729.5391235,1003.460876,988.5288696,929.7504883,273.245941,998.616272,491.638184,1017.96582
3924,729.5412598,1003.706421,988.5288696,929.7504883,273.245941,998.616272,491.638184,1017.96582
3925,729.7190552,1003.915588,988.5288696,929.7504883,273.245941,998.616272,491.638184,1017.96582
3926,729.2854614,1003.826172,988.5288696,929.7504883,273.245941,998.616272,491.703705,1018.77106
3927,729.5,1004.068054,988.5927734,929.8883057,273.109619,998.752563,491.703705,1018.77106
3928,729.3551636,1004.385742,988.5927734,929.8883057,272.953247,998.834106,491.703705,1018.77106
3929,729.3551636,1004.385742,988.425293,930.1762695,272.953247,998.834106,491.703705,1018.77106
3930,729.3551636,1004.385742,988.2654419,930.3193359,272.953247,998.834106,491.703705,1018.77106
3931,729.3551636,1004.385742,988.2654419,930.3193359,272.953247,998.834106,491.703705,1018.77106
3932,729.3551636,1004.385742,988.2654419,930.3193359,272.953247,998.834106,491.703705,1018.77106
3933,729.3551636,1004.385742,988.3585815,930.6414185,272.953247,998.834106,491.703705,1018.77106
3934,729.5,1004.5,988.3585815,930.6414185,272.953247,998.834106,491.703705,1018.77106
3935,729.5,1004.5,988.3585815,930.6414185,273.109619,998.752563,491.703705,1018.77106
3936,729.5,1004.5,988.1245117,930.4769897,273.136719,998.611389,491.697601,1018.69415
3937,729.5,1004.5,988.5,930.5,273.136719,998.611389,491.661072,1018.03925
3938,729.5,1004.5,988.6414185,930.3585815,273.136719,998.611389,491.697601,1018.69415
3939,729.5,1004.5,988.7163696,930.666687,273.408691,998.769592,491.697601,1018.69415
3940,729.5,1004.5,988.7163696,930.666687,273.584045,998.831909,491.697601,1018.69415
3941,729.5,1004.5,988.7163696,930.666687,273.584045,998.831909,491.697601,1018.69415
3942,729.5,1004.5,988.7163696,930.666687,273.584045,998.831909,491.661072,1018.03925
3943,729.5,1004.5,988.7333374,930.9210815,273.584045,998.831909,491.661072,1018.03925
3944,729.5,1004.5,988.5992432,931.0801392,273.584045,998.831909,491.666656,1018.11298
3945,729.5,1004.5,988.5,931.5,273.584045,998.831909,491.666656,1018.11298
3946,729.5,1004.5,988.5618286,931.6391602,273.326019,998.824585,491.703705,1018.77106
3947,729.5,1004.5,988.7304077,931.3734131,273.326019,998.824585,491.703705,1018.77106
3948,729.6448364,1004.614258,988.6704102,931.2184448,273.326019,998.824585,491.703705,1018.77106
3949,729.6448364,1004.614258,988.9192505,931.5927734,273.27536,998.808716,491.703705,1018.77106
3950,729.6448364,1004.614258,988.7495728,931.8325195,273.27536,998.808716,491.703705,1018.77106
3951,729.6448364,1004.614258,988.7495728,931.8325195,273.211975,998.780701,491.703705,1018.77106
3952,729.3348999,1004.864807,988.7495728,931.8325195,273.012177,998.686462,491.703705,1018.77106
3953,729.3348999,1004.864807,988.7495728,931.8325195,273.012177,998.686462,491.703705,1018.77106
3954,729.3348999,1004.864807,988.7495728,931.8325195,273.012177,998.686462,491.703705,1018.77106
3955,729.6448364,1004.614258,988.8648071,931.6651001,273.110626,998.70105,491.703705,1018.77106
3956,729.5,1004.5,988.8648071,931.6651001,273.211975,998.780701,491.703705,1018.77106
3957,729.6737061,1004.811523,988.7495728,931.8325195,273.211975,998.780701,491.703705,1018.77106
3958,729.6914673,1004.843384,988.7495728,931.8325195,273.257965,998.904358,491.703705,1018.77106
3959,730.1566162,1004.843384,988.7495728,931.8325195,273.310333,998.896545,491.703705,1018.77106
3960,730.2615356,1004.953735,988.7874146,932.0765381,273.234528,998.769897,491.703705,1018.77106
3961,730.2615356,1004.953735,988.7874146,932.0765381,273.285706,998.785706,491.703705,1018.77106
3962,730.5,1005,988.8237305,931.574707,273.285706,998.785706,491.703705,1018.77106
3963,730.5,1005,988.8237305,931.574707,273.394745,998.771912,491.703705,1018.77106
3964,730.5,1005,988.7103271,931.4702148,273.417389,998.726074,491.703705,1018.77106
3965,730.5,1005,988.6414185,932.3585815,273.417389,998.726074,491.703705,1018.77106
3966,730.5,1005,988.8754883,932.5230103,273.417389,998.726074,491.703705,1018.77106
3967,730.2615356,1004.953735,988.8754883,932.5230103,273.333344,998.850403,491.703705,1018.77106
3968,730.2615356,1004.953735,988.8754883,932.5230103,273.085236,998.59668,491.605774,1018.91345
3969,730.0680542,1005.5,988.8754883,932.5230103,273.085236,998.59668,491.703705,1018.77106
3970,730.0680542,1005.5,988.8754883,932.5230103,273.085236,998.59668,491.605774,1018.91345
3971,729.9155884,1005.719055,988.7345581,932.6806641,273.035339,998.58374,491.703705,1018.77106
3972,729.8847656,1006.028015,988.7345581,932.6806641,272.895233,998.711121,491.703705,1018.77106
3973,729.8847656,1006.028015,988.7345581,932.6806641,273.035339,998.58374,491.703705,1018.77106
3974,729.8847656,1006.028015,988.7345581,932.6806641,273.085236,998.59668,491.703705,1018.77106
3975,729.8847656,1006.028015,988.5,932.5,273.085236,998.59668,491.344727,1018.21082
3976,729.8847656,1006.028015,988.5,932.5,273.085236,998.59668,491.703705,1018.77106
3977,729.8847656,1006.028015,988.5,932.5,273.085236,998.59668,491.344727,1018.21082
3978,729.8847656,1006.028015,988.5,932.5,273.085236,998.59668,491.703705,1018.77106
3979,729.8847656,1006.028015,988.5,932.5,273.085236,998.59668,491.368103,1018.28986
3980,729.8847656,1006.028015,988.7345581,932.6806641,273.085236,998.59668,491.703705,1018.77106
3981,729.8847656,1006.028015,988.8754883,932.8237305,273.085236,998.59668,491.703705,1018.77106
3982,729.8847656,1006.028015,988.8754883,932.8237305,273.085236,998.59668,491.703705,1018.77106
3983,729.8847656,1006.028015,988.8754883,932.8237305,273.085236,998.59668,491.703705,1018.77106
3984,729.8847656,1006.028015,988.8754883,932.8237305,273.085236,998.59668,491.703705,1018.77106
3985,729.8847656,1006.028015,988.6414185,932.6414185,273.027039,998.545044,491.703705,1018.77106
3986,729.8847656,1006.028015,988.5,932.5,273,998.5,491.703705,1018.77106
3987,729.5613403,1006.284302,988.5,932.5,273.048676,998.522095,491.703705,1018.77106
3988,729.5613403,1006.284302,988.5,932.5,273.048676,998.522095,491.703705,1018.77106
3989,729.5,1006.068054,988.5,932.5,273.075897,998.566956,491.703705,1018.77106
3990,729.5,1006.068054,988.5,932.5,273.134247,998.618408,491.627899,1018.58142
3991,729.9810181,1005.609741,988.5,932.5,273.134247,998.618408,491.548065,1018.30127
3992,729.9810181,1005.609741,988.5,932.5,273.134247,998.618408,491.670166,1018.61755
3993,729.9810181,1005.609741,988.6414185,932.3585815,273.18985,998.612854,491.670166,1018.61755
3994,729.9810181,1005.609741,988.6414185,932.3585815,273.18985,998.612854,491.63559,1017.90112
