Frame #,Hand Pink X,Hand Pink Y,Elbow Pink X,Elbow Pink Y,Shoulder Green X,Shoulder Green Y,Head Pink X,Head Pink Y
3143,605.8838501,477.1161499,575.6282959,760.0791626,486.9440308,988.296814,274.1432495,994.9347534
3144,622.4552002,482.5462036,582.1367798,764.5993652,487.5827026,990.1382446,274.1432495,994.9347534
3145,639.8366089,488.9803772,589.4989624,769.4745483,487.6610718,991.6610718,274.1467896,995.0768433
3146,657.6829834,496.3259277,596.5749512,774.675293,488.6302185,993.4375,274.1210938,995.1210938
3147,674.9257813,504.1666565,604.4703979,779.800415,489.0878296,994.5743408,274.5,995
3148,692.1138306,512.392334,612.2912598,785.6405029,489.8839417,995.953064,274.5,995
3149,707.9129639,521.7629395,620.0391235,791.5604248,489.9729614,997.2454834,274.5,995
3150,726.8728027,531.4703979,626.9859619,797.9789429,490.0342407,998.2214355,274.5,995
3151,743.6012573,541.3374023,634.2502441,804.6351318,490.4757996,999.4354858,274.5,995
3152,760.9246826,553.0639038,641.1184082,810.8079834,491.027771,1000.527771,274.5,995
3153,777.0084229,564.3933105,647.807373,817.6424561,490.6141663,1001.952026,274.4091492,995.1015625
3154,792.8278198,576.9683838,654.2827148,825.3555298,490.6787415,1003.705322,274.5,995
3155,808.5739136,590.6043701,660.4765015,833.3322144,490.9457397,1005.074951,274.5,995
3156,824.9195557,605.1428833,666.9244385,840.9959717,490.8225403,1006.707458,274.4091492,995.1015625
3157,838.5611572,619.8881836,671.9395142,848.720459,490.6141663,1007.952026,274.4091492,995.1015625
3158,852.757019,635.3763428,677.9606934,856.9053955,490.6590271,1009.430054,274.4091492,995.1015625
3159,852.757019,635.3763428,677.9606934,856.9053955,490.984375,1011.138,274.4091492,995.1015625
3160,852.757019,635.3763428,677.9606934,856.9053955,491.3182983,1012.496216,274.4091492,995.1015625
3161,890.7362061,680.1884155,691.7579346,881.8085938,490.9577332,1013.694824,274.4091492,995.1015625
3162,902.1146851,697.8119507,696.4391479,889.9188232,491.3276367,1015.267822,274.2905579,995.2359619
3163,911.6641846,712.7706909,699.5718384,898.3259277,491.3506165,1015.765442,274.2905579,995.2359619
3164,921.1611328,729.7120972,703.2578125,906.8703003,491.5614014,1017.072693,274.3815918,995.1342163
3165,929.1463013,745.1246948,706.8547974,914.4147949,491.5614014,1018.072693,274.3815918,995.1342163
3166,937.2456665,761.2987671,710.1821289,922.411377,491.4098511,1019.409851,274.3815918,995.1342163
3167,944.0617676,776.991394,712.0075684,930.6364746,491.5242004,1019.784973,274.3815918,995.1342163
3168,949.5213623,793.2854614,715.0883179,939.5,491.8172913,1021.298767,274.4330444,995.0758667
3169,955.4790649,808.5264282,716.6843262,947.5114746,491.9430847,1022.016235,274.4681702,994.9772949
3170,961.4954224,825.05896,717.8951416,954.4310303,492,1023.5,274.6331787,994.8143311
3171,965.6205444,837.8134155,718.1330566,962.3655396,492.1012268,1023.664185,274.6331787,994.8143311
3172,969.6205444,853.8134155,720.1980591,969.071106,492.1447144,1024.894043,274.6331787,994.8143311
3173,972.418396,868.196167,722.2976074,976.2169189,492.8345642,1025.639893,274.6331787,994.8143311
3174,975.0914307,882.2076416,721.8477173,983.2208252,492.9273071,1025.726807,274.6331787,994.8143311
3175,977.133667,894.953125,721.6827393,989.8679199,493,1027,274.6331787,994.8143311
3176,978.6414185,908.3585815,721.4086914,996.2116089,493,1027.5,274.6382446,994.9683838
3177,979.0377808,920.6486206,719.9578857,1002.084229,492.6666565,1027.801025,274.5658875,994.8898926
3178,979.6205444,931.3392944,720.546875,1007.877625,492.8345642,1027.639893,274.8771973,994.9429932
3179,979.9318237,941.9969482,720.7733154,1012.542847,493,1028.205078,274.8661194,995.0446167
3180,979.9318237,941.9969482,720.7733154,1012.542847,493.1447144,1028.894043,274.9361572,995.1177368
3181,978.7584229,959.8822632,719.453125,1021.376709,492.8345642,1029.360107,274.9508972,995.0178833
3182,978.5,967,718.6204224,1024.277466,493,1029.5,274.6382446,994.9683838
3183,978,971.8643188,717.3303833,1026.253296,492.8345642,1029.360107,274.6382446,994.9683838
3184,976.7996826,975.8410034,716.805542,1028.168335,492.901947,1029.736694,274.6382446,994.9683838
3185,975.9926758,977.2349243,716.4214478,1028.245239,492.901947,1029.736694,274.9508972,995.0178833
3186,975.0795898,977.2006836,716.7663574,1028.366089,492.901947,1029.736694,275.0567932,995.0568237
3187,973.9559326,975.0440674,716.3849487,1026.870239,492.9273071,1029.438599,275.0567932,995.0568237
3188,973.5,970.0680542,716.4219971,1024.758423,493,1029.205078,275.0567932,995.0568237
3189,972.9725952,963.8112793,716.6745605,1022.37439,493.1447144,1028.894043,275.175354,994.9260864
3190,971.661438,956.1947632,716.7709351,1018.769226,493.6398926,1028.165405,275.175354,994.9260864
3191,971.0739136,946.9072876,717.0216064,1014.611084,494,1027.5,275.384613,994.9188232
3192,969.6261597,936.8405151,717.0849609,1010.27887,494,1027.5,275.628479,995.0822144
3193,968.0280151,925.7523193,716.9188843,1005.092896,494.5833435,1026.583374,275.8037415,995.0591431
3194,966.2075195,912.5927734,716.6901245,998.8391724,495.3765869,1025.623413,275.8107605,995.0116577
3195,963.642334,898.1273193,716.7119141,993.0211182,495.4134216,1025.563354,275.8107605,995.0116577
3196,960.6898804,883.5307007,716.0786743,987.2006226,495.6398926,1024.165405,275.8107605,995.0116577
3197,960.6898804,883.5307007,716.0786743,987.2006226,495.5,1023.5,275.8678284,995.0661011
3198,954.6617432,853.8088379,716.1303711,972.3318481,495.5,1023,275.9420776,995.1370239
3199,949.7956543,837.2931519,715.7454834,964.1227417,495.6610718,1021.661072,276.1491089,995.1417847
3200,945.0524292,820.2547607,713.8844604,956.0079956,495.5,1021,276.3637695,995.0532837
3201,939.5,803.5,713.6105347,947.0155029,495.3765869,1019.623413,276.4162903,995.0353394
3202,934.2504272,785.8325195,711.4083862,938.8638916,495.5242004,1018.784973,276.4851379,995.1157837
3203,928.2663574,769.8112793,709.2921143,929.5500488,495.6610718,1017.661072,276.4851379,995.1157837
3204,920.2663574,751.8112793,706.5216064,921.5791626,495.5242004,1016.784973,276.4851379,995.1157837
3205,911.9451294,734.3099976,705.8300781,911.5947876,495.5,1015.5,276.4851379,995.1157837
3206,902.4984741,716.5742188,701.9745483,903.4656372,495.6398926,1014.165466,276.4851379,995.1157837
3207,892.7301025,699.666687,698.3369141,894.5551758,495.202179,1013.144836,276.4851379,995.1157837
3208,882.2416382,682.6972046,695.0638428,885.2753906,495.262085,1011.857483,276.4851379,995.1157837
3209,870.9515991,666.4749146,691.59375,876.9419556,495.2816467,1010.925049,276.4851379,995.1157837
3210,858.411438,649.829834,687.3092651,867.3434448,494.6942444,1009.629089,276.4851379,995.1157837
3211,845.1057129,633.7739868,682.7160645,858.3965454,494.3647461,1008.548279,276.6045532,994.9772949
3212,845.1057129,633.7739868,682.7160645,858.3965454,493.5,1007.5,276.6045532,994.9772949
3213,817.3929443,602.2774658,671.2808838,841.3639526,493.4126892,1006.256592,276.6045532,994.9772949
3214,801.7750244,586.8604126,665.7094116,833.7094116,493.2507019,1005.210815,276.5899963,995.1157837
3215,787.6981812,575.1784668,658.916687,825.6463623,492.6512756,1003.5,276.3458557,994.9874878
3216,771.6552124,561.7021484,652.642395,819.1793213,491.9788818,1002.532837,276.2243042,994.9672852
3217,756.9476929,550.3128662,646.055542,811.140686,491.7367249,1001.661865,276.2243042,994.9672852
3218,740.1630249,537.9927368,638.9987793,804.7802124,491.380249,1000.47406,276.2243042,994.9672852
3219,723.8002319,527.4192505,631.579834,797.6092529,490.8345642,999.6398926,276.0706482,994.9616089
3220,706.7976685,517.2633057,624.9613647,791.034729,490.3312683,998.1946411,275.9922485,994.8604736
3221,692.1384888,509.4273376,617.1837158,785.6596069,489.8934326,997.5872803,275.9922485,994.8604736
3222,673.8136597,500.9160156,610.3589478,779.8476563,489.5827026,996.1382446,275.9922485,994.8604736
3223,658.5,493.3345947,603.666687,774.9419556,489,995.2051392,276.1261292,994.7312012
3224,641.8014526,486.6340637,595.9920044,769.4568481,488.3634338,994.375,276.1261292,994.7312012
3225,626.1571655,480.3202515,587.9752808,765.0027466,487.4172974,993.8024902,276.1261292,994.7312012
3226,610.3008423,474.3184204,579.7515259,759.9963379,486.9400024,992.4799805,276.1018372,994.7747192
3227,595.7320557,469.5631714,572.18573,755.81427,486.6414185,991.5732422,276.1772766,994.7015381
3228,580.6367798,464.6666565,565.3520508,752.0725098,485.7876587,990.2716064,276.1772766,994.7015381
3229,565.081543,460.0732727,558.1156616,748.7630615,484.646759,989.6467896,276.1772766,994.7015381
3230,565.081543,460.0732727,558.1156616,748.7630615,483.9598999,988.7919922,276.1772766,994.7015381
3231,536.7045898,455.21698,543.6124268,743.3875732,483.3601074,987.8345337,276.1772766,994.7015381
3232,521.6137695,452.7218323,536,740.5,482.5486145,987.1713257,276.2293701,994.6987915
3233,508.3892517,451.5603943,530.5749512,738.675293,482.2602234,986.0236816,276.2293701,994.6987915
3234,494.4259949,450.8381348,523.7416382,737.03479,481.5625,985.96875,276.2293701,994.6987915
3235,481.1711426,450.8079529,518.3085938,736.0317993,480.6560974,985.3729858,276.1772766,994.7015381
3236,469.0341797,451.0378418,512.3829956,735.661438,480.1234436,984.8469238,275.7838745,994.5966797
3237,456.6567383,451.3035583,507.3719482,734.0154419,479.5,984.2963257,275.4690247,994.5708008
3238,445.8404846,452.2012024,501.5,733.5,479.3174744,983.3174438,275.3526001,994.616272
3239,435.6608582,452.5911865,496.4248962,732.0343628,479.2079773,982.0655518,275.1652527,994.4871826
3240,426.555542,452.8120728,491.6082764,731.6873779,478.3208008,980.6616821,274.980835,994.4291992
3241,418.6403198,452.2749023,488.0867004,729.8192749,477.9109497,979.0890503,274.980835,994.4291992
3242,418.6403198,452.2749023,488.0867004,729.8192749,477.9109497,979.0890503,274.980835,994.4291992
3243,418.6403198,452.2749023,488.0867004,729.8192749,476.0599976,976.3466797,275.1156921,994.5464478
3244,399.8773193,451.9801636,477.8838501,725.8838501,474.6857605,975.314209,275.1156921,994.5464478
3245,395.770752,451.8959045,475.618042,725.381958,474.0236511,974.7398071,274.8948059,995.0829468
3246,392.4790955,451.7773132,473.618042,725.381958,473.027771,974.1967773,274.5,995.2772827
3247,390.8731995,451.8079834,471.9603577,724.7001343,472.2602234,974.0236816,274.5,995.2772827
3248,389.7099609,451.5629883,471.5708923,724.2176514,471.5,973.9428711,274.5,995.2772827
3249,389.9560547,451.2942505,472.1140442,724.1436157,471.355896,974.1102905,274.5,995.2772827
3250,392.2463684,450.6679993,472.7398987,725.0032959,471.1376953,974.3357544,274.5,995.2772827
3251,394.6165466,449.7819519,474.7398987,725.0032959,471.1478882,974.4788818,274.5,995.2772827
3252,399.2197571,449.0531006,476.5,725.0330811,471,975.2051392,274.0499878,995.4939575
3253,404.8261414,447.9895325,479.9121704,725.4729614,471.5,975.5,273.5913086,995.3449097
3254,411.8143311,446.603363,482.5,726.0161133,471.1376953,976.3357544,273.1807556,995.4711304
3255,420.0927429,445.4135437,486.6477661,726.3776855,471.5596008,976.5814819,272.9094849,995.2298584
3256,429.8065796,444.3840942,490.8146973,727.269165,472.3678284,977.8161011,272.752594,995.1807251
3257,439.5622864,443.4140015,494.6609497,727.9254761,472.5,978.3470459,272.752594,995.1807251
3258,451.0909119,443.150238,500.8205261,728.9122314,473.1031799,979.4127197,272.752594,995.1807251
3259,463.3321228,443.1265259,506.2804871,730.5811768,473.972229,980.1967773,272.752594,995.1807251
3260,476.1928406,443.3614197,512.8013306,732.3446045,474.4757996,981.4354858,272.752594,995.1807251
3261,489.6121826,444.8015442,519.7438354,734.3190308,475.3709412,982.4862061,272.8032227,995.161499
3262,503.5260315,446.40625,526.2252808,736.8485107,475.644104,984.1102905,273.098938,995.456604
3263,517.6634521,447.6282043,532.8068237,738.8398438,476.6302185,985.4375,273.8400574,995.2675781
3264,532.414978,450.6983337,540.8312988,741.7293091,477.3514099,986.9741821,274.2212219,995.3605957
3265,548.1697388,453.5779724,547.6166992,744.2421265,478.0342407,988.2214355,274.4858398,995.3317871
3266,565.7843018,457.3861389,555.27948,748.1728516,478.9166565,989.916687,275.098938,995.456604
3267,581.7652588,461.2347717,563.7484741,752.3502197,479.5,991.3135376,275.2834167,995.5065918
3268,598.5,466.7227478,570.6727295,756.4727173,479.9030762,992.1323853,275.4414673,995.4933472
3269,615.9569702,471.1679993,578.333313,760.2681885,480.900238,994.1362305,275.4414673,995.4933472
3270,632.3685303,476.6315002,584.8204956,764.9122314,481.4098511,995.4098511,275.4414673,995.4933472
3271,650.171875,483.7718506,593.0737915,770.5901489,481.9285583,996.3594971,275.2316284,995.3700562
3272,650.171875,483.7718506,593.0737915,770.5901489,482.7654419,997.619751,275.2316284,995.3700562
3273,683.2491455,498.8917542,607.9285889,780.9761963,483.2051392,999,274.7926025,995.211853
3274,683.2491455,498.8917542,607.9285889,780.9761963,483.3549194,1000.616333,274.3394165,995.8067017
3275,715.5731812,517.3902588,621.7186279,792.9725342,483.4757996,1002.228516,274.3425598,995.8632813
3276,732.7163696,526.333313,628.7786865,798.6595459,483.9718323,1003.443665,274.3271179,995.913208
3277,747.1954956,536.059082,636.3661499,805.1766968,484.0342407,1004.221436,274.6135559,995.9734497
3278,762.5401611,547.3743286,642.2109985,811.8997803,484.5757446,1005.507568,275.0398254,995.9041138
3279,777.4321899,559.0270996,648.6705933,818.0194702,484.4602051,1006.133362,274.7401123,995.9547729
3280,791.6108398,571.2424316,654.3987427,825.4940796,485.3389282,1007.661072,274.7002869,996.0964966
3281,804.8344727,582.8165283,659.7581787,832.0631104,485.380249,1008.47406,274.5514526,996.2150269
3282,819.3261108,596.809021,665.3626099,839.0674438,485.4126892,1010.256592,274.5,996.5
3283,831.670105,608.6342163,669.6796875,846.2021484,485.5614014,1011.072693,274.3617554,996.192749
3284,844.1049194,620.8950806,674.1541748,853.8096924,485.9857178,1012.116638,274.3489075,996.5327148
3285,855.4386597,633.6955566,679.0192871,859.3178711,486.2049255,1012.953064,274.3489075,996.5327148
3286,866.3820801,647.9779663,683.0812378,867.7699585,486.4794617,1013.952026,274.1682129,996.4813232
3287,876.3570557,659.7377319,686.8866577,873.0404663,486.5401611,1014.785889,274.190918,996.5727539
3288,886.7796021,673.6739502,690.5612183,880.3410645,486.907135,1015.421448,274.2962952,996.5463257
3289,895.2718506,685.5791626,692.4300537,887.4046021,486.8345642,1015.639893,274.2962952,996.5463257
3290,904.1245117,698.5230103,696.239502,893.4370117,487.5,1016.857117,274.21875,996.354187
3291,904.1245117,698.5230103,696.239502,893.4370117,487.5,1017.5,274.21875,996.354187
3292,919.0055542,722.666687,702.4112549,905.2618408,487.5242004,1017.784973,274.21875,996.354187
3293,924.9544067,734.0789185,704.7264404,911.0953979,487.8042297,1018.447083,274.2687683,996.3393555
3294,930.9501953,745.5516968,707.5646973,916.1856689,487.4098511,1019.409851,274.3609924,996.2380981
3295,930.9501953,745.5516968,707.5646973,916.1856689,487.6234131,1019.623413,274.3609924,996.2380981
3296,941.1820068,767.2774658,710.7076416,927.0701294,487.7760315,1019.929688,274.4465637,996.4321899
3297,946.2620239,778.1054077,711.8685913,932.8312378,487.8099365,1020.921082,274.4465637,996.4321899
3298,947.9300537,787.4375,712.7678223,938.3001709,487.7849426,1021.52417,274.4465637,996.4321899
3299,951.9859619,796.7333374,714.53302,942.333313,487.696167,1022.061951,274.4465637,996.4321899
3300,956.0750732,806.9249268,715.7545776,946.6898804,488.3241882,1022.385864,274.4465637,996.4321899
3301,958.1986694,814.9310303,716.2371826,950.958313,488.1854553,1022.764404,274.0411072,996.6328735
3302,960.3570557,823.2622681,716.7647705,954.7518311,488,1023.5,274.0411072,996.6328735
3303,962.6856079,831.3048706,717.6217041,958.1271362,487.8714294,1023.5,273.7704163,996.5228271
3304,964.9418945,837.9633179,717.8919067,961.5053101,487.6234131,1023.623413,273.4838562,996.3279419
3305,966.550415,844.3613281,718.3479614,963.9868164,487.7849426,1023.52417,273.4838562,996.3279419
3306,968.1116333,849.6633911,719.2796631,966.6227417,488.0135193,1024.060791,273.4838562,996.3279419
3307,969.1141357,855.1309814,718.9133911,968.4199829,487.907135,1024.421387,273.487793,996.3753662
3308,970.5,859.5,718.8407593,969.9017944,487.5,1024.5,273.487793,996.3753662
3309,970.7347412,863.0791626,719.2809448,971.4541626,487.5,1024.5,273.5639954,996.4373169
3310,971.6412354,866.2684326,719.0889893,972.5466309,487.5,1024.5,273.6719666,996.6347656
3311,972.111084,868.5887451,719.3378296,974.0448608,487.5,1024.5,273.6379089,996.539856
3312,972.111084,870.5887451,718.982605,974.8101196,487.5,1024.5,273.6379089,996.539856
3313,971.8386841,872.2823486,719.1978149,976.3042603,487.4593201,1024.713867,273.6379089,996.539856
3314,971.9764404,873.206543,719.3074951,976.5523682,487.4593201,1024.713867,273.5944824,996.5314941
3315,971.8624268,873.5357056,719.3547363,976.9089966,487.5901489,1024.59021,273.5639954,996.4373169
3316,971.571228,874.3150024,719.3647461,977.6621704,487.84552,1024.720825,273.5639954,996.4373169
3317,971.3977051,874.4091187,719.3432617,978.3035278,488.0890503,1024.791382,273.8368835,996.6453857
3318,971.3977051,874.4091187,719.3432617,978.3035278,488.1827087,1024.701294,273.8826904,996.6594849
3319,971.3977051,874.5908813,718.8731689,978.666687,488.2345581,1024.649414,273.8826904,996.6594849
3320,971.1716309,875.1716309,718.776001,978.9595337,487.944458,1024.555542,273.8826904,996.6594849
3321,971.1835938,875.197937,718.776001,978.9595337,488.0890503,1024.623413,273.8826904,996.6594849
3322,971.4488525,875.135437,718.776001,978.9595337,488.1827087,1024.701294,273.8826904,996.6594849
3323,971.8127441,875.4993286,718.7997437,979.1679688,488,1025,273.8826904,996.6594849
3324,971.7190552,875.9155884,718.5463257,979.7371826,487.7356262,1024.939697,273.8826904,996.6594849
3325,971.78302,876.3150024,718.5463257,979.7371826,487.5865784,1024.563354,273.8368835,996.6453857
3326,971.9799194,876.4899902,718.5463257,979.7371826,487.6430664,1024.879028,273.8368835,996.6453857
3327,972.2944946,876.157959,718.5665283,979.7764282,487.7356262,1024.939697,273.6874084,996.6210327
3328,972.2944946,876.157959,718.5,980,487.5,1025,273.6874084,996.6210327
3329,972.3817139,876.2601318,718.4094849,979.9525757,487.5,1025,273.6874084,996.6210327
3330,972.3817139,876.2601318,718.4094849,979.9525757,487.6430664,1024.879028,273.6874084,996.6210327
3331,972.3817139,876.2601318,718.4094849,979.9525757,487.3569336,1025.120972,273.6874084,996.6210327
3332,972.2158203,876.4631348,718.4060059,979.9985962,487.4098511,1025.40979,273.6874084,996.6210327
3333,972.3817139,876.2601318,718.4094849,979.9525757,487.4098511,1025.40979,273.6874084,996.6210327
3334,972.5,876,718.4094849,979.9525757,487.4098511,1025.40979,273.6874084,996.6210327
3335,972.6142578,875.6448364,718.4094849,979.9525757,487.5,1025.5,273.6874084,996.6210327
3336,972.6142578,875.6448364,718.4094849,979.9525757,487.4289856,1025.428955,273.6387634,996.6011353
3337,972.5,875.5,718.5643921,979.5936279,487.6057739,1025.086548,273.6387634,996.6011353
3338,972.2782593,875.5,718.4517212,979.5101929,487.5,1025,273.6387634,996.6011353
3339,972.392334,875.3635254,718.5448608,979.5541992,487.5,1025,273.6387634,996.6011353
3340,972.392334,875.3635254,718.5448608,979.5541992,487.5,1025,273.6387634,996.6011353
3341,972.5,875.5,718.5448608,979.5541992,487.5,1025,273.6387634,996.6011353
3342,972.5,875.2189331,718.5448608,979.5541992,487.5,1025,273.6387634,996.6011353
3343,972.5882568,875.8865356,718.7034302,979.7363892,487.7356262,1024.939697,273.6387634,996.6011353
3344,972.6535645,876.2954102,719.0302734,980.3261108,487.6430664,1024.879028,273.6387634,996.6011353
3345,972.6182861,876.7398682,719.2496338,980.4746094,487.7356262,1024.939697,273.6387634,996.6011353
3346,972.6142578,877.6448364,718.8943481,980.7434692,487.6430664,1024.879028,273.6387634,996.6011353
3347,972.7055054,878.157959,719.2042236,981.2120972,487.7177124,1024.894897,273.6387634,996.6011353
3348,972.802063,878.989563,719.142395,981.9591064,487.5,1025.5,273.6387634,996.6011353
3349,972.802063,878.989563,719.142395,981.9591064,487.5,1025.5,273.6387634,996.6011353
3350,972.802063,880.989563,718.6410522,982.8005981,487.5901489,1025.40979,273.6387634,996.6011353
3351,973.1256714,882.057373,718.9104614,983.2782593,487.5901489,1025.59021,273.6387634,996.6011353
3352,973.6261597,882.8405151,719.142395,983.9591064,487.5901489,1025.59021,273.6387634,996.6011353
3353,973.6333618,884.5,719.0679932,984.552002,487.5,1025.5,273.6874084,996.6210327
3354,974.2010498,885.4156494,719.0952148,984.8505249,487.5901489,1025.59021,273.6874084,996.6210327
3355,974.5882568,887.1134644,718.9960938,985.1485596,487.5901489,1025.59021,273.6874084,996.6210327
3356,974.6142578,887.6448364,719.3687134,986.1809692,487.6610718,1025.661011,273.6874084,996.6210327
3357,975.2521362,888.8096924,719.8601685,986.5466309,487.6610718,1025.661011,273.5,996.5
3358,975.1904907,889.977417,719.7224731,986.8300171,487.584198,1026.068726,273.42276,996.4390259
3359,975.6907349,891.3434448,720.0668945,987.3114624,487.5,1025.842285,273.3125916,996.3789673
3360,975.9559326,892.633606,720.2748413,988.2095337,487.5,1025.842285,273.3125916,996.3789673
3361,976.1884766,893.6737061,720.1964111,988.4263306,487.6897583,1026.155151,273.3125916,996.3789673
3362,977.050293,894.6217041,719.8488159,988.9302368,487.5,1025.842285,273.3125916,996.3789673
3363,976.7156982,895.4386597,720.0038452,989.2302856,487.5,1025.842285,273.3125916,996.3789673
3364,976.8565674,896.6256714,719.9087524,989.9563599,487.5242004,1026.147827,273.3125916,996.3789673
3365,976.9367676,897.2977905,719.8931885,990.2484131,487.5242004,1026.147827,273.3125916,996.3789673
3366,977.0189819,897.6097412,720.0317993,990.6127319,487.6485901,1025.89917,273.3125916,996.3789673
3367,977.1613159,898.2823486,719.6203613,990.8223877,487.5317383,1026.216919,273.6874084,996.6210327
3368,977.0192871,899.4066772,719.8012695,991.0553589,487.5873108,1026.256592,273.8368835,996.6453857
3369,977.381958,899.381958,719.8012695,991.0553589,487.7268066,1026.072632,273.8368835,996.6453857
3370,977.6898804,900.0205078,719.817749,991.0961304,487.5,1026.348755,273.8368835,996.6453857
3371,977.6730347,900.4112549,719.9298706,991.1021118,487.5,1026.348755,273.8368835,996.6453857
3372,977.6179199,900.9104004,720.2019653,991.4200439,487.5,1026.348755,273.8368835,996.6453857
3373,977.6179199,900.9104004,720.2558594,991.4317627,487.5,1026.348755,273.8368835,996.6453857
3374,977.5479126,900.7868042,720.2558594,991.4317627,487.5,1026.348755,273.8368835,996.6453857
3375,977.4457397,900.9591064,720.2558594,991.4317627,487.5,1026.348755,273.8368835,996.6453857
3376,977.4457397,900.9591064,720.2558594,991.4317627,487.6610718,1026.661011,273.8368835,996.6453857
3377,977.4457397,900.9591064,720.3657227,991.8623657,487.6610718,1026.661011,273.8368835,996.6453857
3378,977.4457397,900.9591064,719.9000244,992.2287598,487.5,1026.348755,273.8368835,996.6453857
3379,977.4457397,900.9591064,719.9000244,992.2287598,487.5,1026.348755,273.8368835,996.6453857
3380,977.4457397,900.9591064,719.9000244,992.2287598,487.5,1026.348755,273.8368835,996.6453857
3381,977.1933594,900.3143311,719.9000244,992.2287598,487.5,1026.348755,273.8368835,996.6453857
3382,977.1933594,900.3143311,719.9000244,992.2287598,487.5,1026.348755,273.8368835,996.6453857
3383,977.1933594,900.3143311,719.9000244,992.2287598,487.5317383,1026.216919,273.8368835,996.6453857
3384,977.1311035,900.5073242,719.9000244,992.2287598,487.5242004,1026.147827,273.8368835,996.6453857
3385,977.1311035,900.5073242,719.9000244,992.2287598,487.5234375,1026.283813,273.8368835,996.6453857
3386,977.1311035,900.5073242,719.9000244,992.2287598,487.5242004,1026.147827,273.8368835,996.6453857
3387,977.1311035,900.5073242,719.8186035,992.3363037,487.7849426,1025.927368,273.8368835,996.6453857
3388,977.1311035,900.5073242,719.8186035,992.3363037,487.6381836,1025.96582,273.8368835,996.6453857
3389,976.9682007,900.6914063,719.8201904,992.3815918,487.6381836,1025.96582,273.8368835,996.6453857
3390,976.9682007,900.6914063,719.7369385,992.6218262,487.6381836,1025.96582,273.8368835,996.6453857
3391,977.1311035,900.5073242,719.7369385,992.6218262,487.6381836,1025.96582,273.8368835,996.6453857
3392,976.9682007,900.6914063,719.757019,992.6651611,487.6381836,1025.96582,273.8368835,996.6453857
3393,977.0415039,900.8016357,719.9138184,992.7730103,487.7849426,1025.784912,273.8368835,996.6453857
3394,977.1714478,901.0323486,720.1506958,993.0550537,487.6381836,1025.96582,273.8368835,996.6453857
3395,977.336792,901.588501,720.2503662,992.9733276,487.7849426,1025.784912,273.8368835,996.6453857
3396,977.2521362,902.1903076,720.2115479,993.1948242,487.6381836,1025.96582,273.8368835,996.6453857
3397,977.1904907,902.3834839,720.1368408,993.2692871,487.6381836,1025.96582,273.8368835,996.6453857
3398,977.1904907,902.3834839,720.1368408,993.2692871,487.8333435,1026.276733,273.8368835,996.6453857
3399,977.3071899,902.0745239,720.3490601,993.5822754,487.8333435,1026.276733,273.8368835,996.6453857
3400,977.3071899,902.0745239,720.2871704,993.5700073,487.8333435,1026.276733,273.9451599,996.6132813
3401,977.3071899,902.0745239,720.2871704,993.5700073,487.6897583,1026.155151,273.9451599,996.6132813
3402,977.3071899,902.0745239,720.2871704,993.5700073,487.8333435,1026.276733,274.0411072,996.6328735
3403,977.2965698,902.4742432,720.3821411,993.6973267,487.8333435,1026.276733,273.8984375,996.5908203
3404,977.2634888,902.8100586,720.3076172,993.8184204,487.8333435,1026.276733,273.6874084,996.6210327
3405,977.2634888,902.8100586,720.3076172,993.8184204,487.8333435,1026.276733,273.6874084,996.6210327
3406,977.2634888,902.8100586,720.3076172,993.8184204,487.8333435,1026.276733,273.6874084,996.6210327
3407,977.2038574,902.9220581,720.3076172,993.8184204,487.8333435,1026.276733,273.6874084,996.6210327
3408,977.2038574,902.9220581,720.3980103,994.0028076,487.8333435,1026.276733,273.8984375,996.5908203
3409,977.2038574,902.9220581,720.0917969,994.3305054,487.6897583,1026.155151,273.8984375,996.5908203
3410,977.3275146,903.0526123,720.1756592,994.4094238,487.8333435,1026.276733,273.8984375,996.5908203
3411,977.3594971,903.2548218,720.1756592,994.4094238,487.9822998,1026.06189,273.8984375,996.5908203
3412,977.5499268,903.4139404,720.1756592,994.4094238,487.8333435,1026.276733,273.8984375,996.5908203
3413,977.4292603,903.9789429,720.2315063,994.3961182,487.9822998,1025.775757,274.0758972,996.7247314
3414,977.6596069,903.8162842,720.2130127,994.4384766,487.8333435,1026.276733,274.3996887,996.6003418
3415,978.0252686,904.078186,720.3252563,994.5249634,487.6897583,1026.155151,274.3996887,996.6003418
3416,978.0388184,904.1289673,720.5374756,994.7055664,487.6897583,1026.155151,274.3040161,996.5
3417,978.0388184,904.1289673,720.3467407,994.5649414,488.1188354,1026.153564,274.3040161,996.5
3418,978.0388184,904.1289673,720.3467407,994.5649414,488.3756714,1025.87561,274.3040161,996.5
3419,977.8778076,904.138916,720.5966187,994.6947021,488.2814331,1025.978149,274.1486511,996.5405273
3420,978.0657349,904.3056641,720.6410522,994.8005981,488.3756714,1025.87561,274.1486511,996.5405273
3421,978.5957642,904.3217163,720.6410522,994.8005981,488.3756714,1025.87561,274.1486511,996.5405273
3422,978.9331055,904.3656616,720.6923218,994.8005981,488.7449341,1025.744873,274.1486511,996.5405273
3423,978.8666382,904.5482788,720.6923218,994.8005981,488.6000061,1025.869385,274.1486511,996.5405273
3424,978.8661499,904.7759399,720.6923218,994.8005981,488.7449341,1025.744873,274.1486511,996.5405273
